1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 
1 63 2016 43680 720720 9657648 109453344 1078897248 9440350920 74473879480 536211932256 3558497368608 21944067106416 126600387152400 687259244541600 3527930788646880 17198662594653540 79923196763389980 355214207837288800 1514334254464231200 6208770443303347920 6092681964108442544 1462269957666401440 -4220347064472630304 4861062432158422328 1421232241995286344 4810324511368661472 -8739403894138258784 3532048752343399536 7266757655896277520 3837979404372366112 -6932805860592453280 2693312876646608010 -5662337408715196298 8969583416293544992 1668367203921531232 -8780982220337174480 2928653948465566544 8677865341946730464 4972688943829906848 5301659177282441816 -6927624098947275992 -2221038280580760672 -3278495327730979360 5517620582255041808 -5736996113096664464 -2241016220664615584 6577267109762626592 -4911068953312661644 -7360432920012447476 -4681453533653769312 9159214327008624608 -6880809929287359952 -3444350706332663984 -6032550104439829920 8967818228575650080 5061416069216527528 -760132111281886504 4788259105523528480 -7063471664609641376 1624785812508673936 554556693035752944 1109113386071505888 5714287335610362784 4332474164341819875 -5724815150985637795 1195157574500888384 924501593165176768 -7455942520509584928 7499388402662580512 -88641583269359424 6589098807628500544 -6696108628226218704 -9098177970579662384 -5752641415616402880 4249236939775012032 -51330429865184096 7813086034820189792 3144638685694707648 5612582970670300992 -2489217476814163080 -4394544434375621240 -9067010524296911808 -7172210929498550592 710260103759341792 -2895057672327743968 -1121245839275978816 200020812470973248 -6786206552675895088 -6332006602374397392 -5774923842131990720 2453201061278884800 4106445254749437600 6844075424582396000 -1986200327419103552 6232179033757566016 -6268080239638812588 1516220355334237100 6616567617092735424 5170354183238826816 
1 64 2080 45760 766480 10424128 119877472 1198774720 10639125640 85113005120 621324937376 4179822305984 26123889412400 152724276564800 839983521106400 4367914309753280 21566576904406820 101489773667796800 456703981505085600 1971038235969316800 8179808679272664720 -4174253430328444352 -2711983472662042912 -6932330537134673216 -2071268104976250888 -650035862980964544 4160288648387696928 -4579115245750561856 -1047066493407162320 6219691162489115200 -8389073506848070304 3124864706269028032 5818177582915636042 155840174200439744 9125423590493984736 -7652953279294035648 2012808574078341488 4941462522543908032 -4827416209218913120 145272734610993728 5446931911893435544 -1480692187053840448 -3701730467634601120 -6980225795365580480 -1462605213110538672 -7199601326207203136 9006126526837732896 -2863350437109192128 -7774419390421853772 3311891763275250368 -1369561770378518944 7789652556630105664 908842627342745712 -2535508078989918272 -8568058183429748192 399760045145901888 5461176114362429416 4701044003080542912 -8957440965105480224 2425831443994430016 4050617256503103952 4605173949538856896 5714287335610362784 -7018169402488826048 -2685695238147006173 -8410510389132643968 -7215352814631755584 -6290851221466578816 4699950331733387872 -6247405339313583232 -6336046922582942656 253051885045557888 -6443056743180660816 2905509359949228416 -2847132055667174464 1402104884107837568 1350774454242653472 9163860489062843264 -6138244898952000704 -525661928281699712 -3014879405095862792 -7409423839471484032 1970309709941155776 -5201901219557394816 -4491641115798053024 -7386698788125796992 -8507944627401775808 -8307923814930802560 3352613706102853968 -2979392896271543424 -8754316738403534144 -6301115677124649344 -2194670422375211744 4649405002207184256 2663204674788080704 8895383708545646720 2627303468906834132 4143523824241071232 -7686652632375744960 -2516298449136918144 
1 65 2145 47905 814385 11238513 131115985 1329890705 11969016345 97082021465 718406958841 4898229264825 31022118677225 183746395242025 1023729916348425 5391644226101705 26958221130508525 128447994798305325 585151976303390925 2556190212272707725 -7710745182164179171 6561745461216928093 3849761988554885181 -3082568548579788035 -5153836653556038923 -5803872516537003467 -1643583868149306539 -6222699113899868395 -7269765607307030715 -1050074444817915515 9007596122043565797 -6314283245396957787 -496105662481321745 -340265488280882001 8785158102213102735 1132204822919067087 3145013396997408575 8086475919541316607 3259059710322403487 3404332444933397215 8851264356826832759 7370572169772992311 3668841702138391191 -3311384093227189289 -4773989306337727961 6473153441164620519 -2967464105707198201 -5830814542816390329 4841510140471307515 8153401903746557883 6783840133368038939 -3873251383711407013 -2964408756368661301 -5499916835358579573 4378769054921223851 4778529100067125739 -8207038859279996461 -3505994856199453549 5983308252404617843 8409139696399047859 -5986987120807399805 -1381813171268542909 4332474164341819875 -2685695238147006173 -5371390476294012346 4664843208282895302 -2550509606348860282 -8841360827815439098 -4141410496082051226 8057928238313917158 1721881315730974502 1974933200776532390 -4468123542404128426 -1562614182454900010 -4409746238122074474 -3007641354014236906 -1656866899771583434 7506993589291259830 1368748690339259126 843086762057559414 -2171792643038303378 8865527591199764206 -7610906772568631634 5633936081583525166 1142294965785472142 -6244403822340324850 3694395623967450958 -4613528190963351602 -1260914484860497634 -4240307381132041058 5452119954173976414 -848995722950672930 -3043666145325884674 1605738856881299582 4268943531669380286 -5282416833494524610 -2655113364587690478 1488410459653380754 -6198242172722364206 -8714540621859282350 
1 66 2211 50116 864501 12103014 143218999 1473109704 13442126049 110524147514 828931106355 5727160371180 36749279048405 220495674290430 1244225590638855 6635869816740560 33594090947249085 162042085745554410 747194062048945335 3303384274321653060 -4407360907842526111 2154384553374401982 6004146541929287163 2921577993349499128 -2232258660206539795 -8036131176743543262 8767029028816701815 2544329914916833420 -4725435692390197295 -5775510137208112810 3232085984835452987 -3082197260561504800 -3578302923042826545 -3918568411323708546 4866589690889394189 5998794513808461276 9143807910805869851 -1216460243362365158 2042599466960038329 5446931911893435544 -4148547804989283313 3222024364783708998 6890866066922100189 3579481973694910900 -1194507332642817061 5278646108521803458 2311182002814605257 -3519632540001785072 1321877600469522443 -8971464569493471290 -2187624436125432351 -6060875819836839364 -9025284576205500665 3921542662145471378 8300311717066695229 -5367903256575730648 4871801957853824507 1365807101654370958 7349115354058988801 -2688489023251514956 -8675476144058914761 8389454758382093946 -5724815150985637795 -8410510389132643968 4664843208282895302 -9117057657143761012 6779176810216930322 -2062184017598508776 -6203594513680560002 1854333724633357156 3576215040364331658 5551148241140864048 1083024698736735622 -479589483718164388 -4889335721840238862 -7896977075854475768 8892900098083492414 -2046850386334799372 -678101695995540246 164985066062019168 -2006807576976284210 6858720014223479996 -752186758345151638 4881749323238373528 6024044289023845670 -220359533316479180 3474036090650971778 -1139492100312379824 -2400406585172877458 -6640713966304918516 -1188594012130942102 -2037589735081615032 -5081255880407499706 -3475517023526200124 793426508143180162 -4488990325351344448 -7144103689939034926 -5655693230285654172 6592808670701533238 -2121731951157749112 
1 67 2278 52394 916895 13019909 156238908 1629348612 15071474661 125595622175 954526728530 6681687099710 43430966148115 263926640438545 1508152231077400 8144022047817960 41738112995067045 203780198740621455 950974260789566790 4254358535111219850 -153002372731306261 2001382180643095721 8005528722572382884 -7519637357787669604 8694848055715342217 658716878971798955 -9020998165921050846 -6476668251004217426 7244640130315136895 1469129993107024085 4701215977942477072 1619018717380972272 -1959284205661854273 -5877852616985562819 -1011262926096168630 4987531587712292646 -4315404575191389119 -5531864818553754277 -3489265351593715948 1957666560299719596 -2190881244689563717 1031143120094145281 7922009187016245470 -6945252912998395246 -8139760245641212307 -2861114137119408849 -549932134304803592 -4069564674306588664 -2747687073837066221 6727592430379014105 4539967994253581754 -1520907825583257610 7900551671920793341 -6624649739643286897 1675661977423408332 -3692241279152322316 1179560678701502191 2545367780355873149 -8552260939294689666 7205994111163346994 -1469482032895567767 6919972725486526179 1195157574500888384 -7215352814631755584 -2550509606348860282 6779176810216930322 -4888390453275690972 -6950574470874199748 5292575089154791866 7146908813788149022 -7723620219557070936 -2172471978416206888 -1089447279679471266 -1569036763397635654 -6458372485237874516 4091394512617201332 -5462449463008857870 -7509299849343657242 -8187401545339197488 -8022416479277178320 8417520017456089086 -3170504042029982534 -3922690800375134172 959058522863239356 6983102811887085026 6762743278570605846 -8209964704487973992 9097287268909197800 6696880683736320342 56166717431401826 -1132427294699540276 -3170017029781155308 -8251272910188655014 6719954139994696478 7513380648137876640 3024390322786532192 -4119713367152502734 8671337476271394710 -3182597926736623668 -5304329877894372780 
1 68 2346 54740 971635 13991544 170230452 1799579064 16871053725 142466675900 1096993404430 7778680504140 51209646652255 315136287090800 1823288518168200 9967310565986160 51705423561053205 255485622301674660 1206459883091241450 5460818418202461300 5307816045471155039 7309198226114250760 -3132017125022917972 7795089590898964040 -1956806427095245359 -1298089548123446404 8127656359665054366 1650988108660836940 8895628238975973835 -8081985841626553696 -3380769863684076624 -1761751146303104352 -3721035351964958625 8847856104759030172 7836593178662861542 -5622619307334397428 8508720191183765069 2976855372630010792 -512409978963705156 1445256581336014440 -745624663353549277 285518456740596004 8207527643756841474 1262274730758446228 -6877485514882766079 8708144421707376688 8158212287402573096 4088647613095984432 1340960539258918211 8068552969637932316 -5838223109818037546 -7359130935401295156 541420736519498185 -6083229003123788712 -4407567025700380380 -8099808304852702696 -6920247626151200505 -4374879845795327356 5519603288619534594 -5721146673926670028 -7190628706822237795 -270655981335711616 924501593165176768 -6290851221466578816 -8841360827815439098 -2062184017598508776 -6950574470874199748 4545595131961152120 -8608573852593607630 -1461665038805458608 -9185285258362529544 7088986836930815184 5999539557251343918 4430502793853708264 -2027869691384166252 2063524821233035080 -3398924641775822790 7538519582590071584 -648881962749125904 -8671298442026304224 -253778424570215138 -3424282466600197672 -7346973266975331844 -6387914744112092488 595188067774992538 7357931346345598384 -852033358142375608 8245253910766822192 -3504609479206409082 -3448442761775007256 -4580870056474547532 -7750887086255702840 2444584077265193762 9164538217259890240 -1768825208311784736 1255565114474747456 -2864148252677755278 5807189223593639432 2624591296857015764 -2679738581037357016 
1 69 2415 57155 1028790 15020334 185250786 1984829850 18855883575 161322559475 1258315963905 9036996468045 60246643120300 375382930211100 2198671448379300 12165982014365460 63871405575418665 319357027877093325 1525816910968334775 6986635329170796075 -6152292699067600502 1156905527046650258 -1975111597976267714 5819977992922696326 3863171565827450967 2565082017704004563 -7754005696340492687 -6103017587679655747 2792610651296318088 -5289375190330235608 -8670145054014312232 8014847873392135032 4293812521427176407 -5305075447523345037 2531517731139516505 -3091101576194880923 5417618614988884146 8394473987618894938 7882064008655189782 -9119423483718347394 8581695926637654945 8867214383378250949 -1372002046574459193 -109727315816012965 -6987212830698779044 1720931591008597644 -8567600195298380876 -4478952582202396444 -3137992042943478233 4930560926694454083 -907662183123583463 -8266793118524878619 -7725372382005380434 4638142688580382470 230575662880002090 -7869232641972700606 3657263805585650505 -717616040209676851 4801987248409857743 -919159425516812285 -8109788132339050080 -8380444113674761696 -7455942520509584928 4699950331733387872 -4141410496082051226 -6203594513680560002 5292575089154791866 -8608573852593607630 1229596368522336356 -232068670283122252 9029390145063899820 -2328367091714836612 3671172465536507306 8101675259390215570 6073805568006049318 8137330389239084398 4738405747463261608 -6169818743656218424 -6818700706405344328 2956744925277903064 2702966500707687926 -721315965892509746 -8068289232867841590 3990540096729617538 4585728164504610076 -6503084562859343156 -7355117921001718764 890135989765103428 -2614473489441305654 -6062916251216312910 7802957766018691174 52070679762988334 2496654757028182096 -6785551099421479280 -8554376307733264016 -7298811193258516560 8283784627773279778 -4355770222342632406 -1731178925485616642 -4410917506522973658 
1 70 2485 59640 1088430 16108764 201359550 2186189400 21042072975 182364632450 1440680596355 10477677064400 70724320184700 446107250395800 2644778698775100 14810760713140560 78682166288559225 398039194165652550 1923856105133987325 8910491434304783400 2758198735237182898 3915104262283833156 1939992664307565442 7759970657230261768 -6823601850651838881 -4258519832947834318 6434218544421224611 331200956741568864 3123811608037886952 -2165563582292348656 7611035437402890728 -2820860762914525856 1472951758512650551 -3832123689010694486 -1300605957871177981 -4391707534066058904 1025911080922825242 -9026359005167831436 -1144294996512641654 8183025593478562568 -1682022553593334103 7185191829784916846 5813189783210457653 5703462467394444688 -1283750363304334356 437181227704263288 -8130418967594117588 5837372523913037584 2699380480969559351 7629941407664013434 6722279224540429971 -1544513893984448648 9176857797719722534 -4631743587409446612 -4401167924529444522 6176343507207406488 -8613136760916494623 9115991272583380142 -4528765552716313731 -5447924978233126016 4889030963137375520 -3491413150537386176 7499388402662580512 -6247405339313583232 8057928238313917158 1854333724633357156 7146908813788149022 -1461665038805458608 -232068670283122252 -464137340566244504 8565252804497655316 6236885712782818704 -8538685895390225606 -437010636000010036 5636794932006039282 -4672618752464427936 65786994998833672 -6104031748657384752 5524011618646822536 8480756543924725600 -7263021029077138090 -7984336994969647836 2394117845872062190 6384657942601679728 -7476357966603261812 4467301544246946648 -2887816376754772116 -1997680386989668688 -4612153876430974342 7771673946062264364 -2872112361628596078 -2820041681865607744 -323386924837425648 -7108938024258904928 2783429741717382672 -4515381451541133888 3768403176232145890 -587367046110486516 -2318545971596103158 -6729463478119076816 
1 71 2556 62196 1150626 17259390 218618940 2404808340 23446881315 205811513765 1646492110120 12124169174520 82848489359220 528955739755020 3173734438530120 17984495151670680 96666661440229905 494705855605882455 2418561960739869780 -7117690678664898436 -4359491943427715538 -444387681143882382 1495604983163683060 -9191168433315606788 2431973789742105947 -1826546043205728371 4607672501215496240 4938873457957065104 8062685065994952056 5897121483702603400 -4938587152604057488 -7759447915518583344 -6286496157005932793 8328124227692924337 7027518269821746356 2635810735755687452 3661721816678512694 -5364637188489318742 -6508932185001960396 1674093408476602172 -7929145116731931 7177262684668184915 -5456291605830909048 247170861563535640 -1036579501740798716 -599398274036535428 -8729817241630653016 -2892444717717615432 -193064236748056081 7436877170915957353 -4287587678253164292 -5832101572237612940 3344756225482109594 -1286987361927337018 -5688155286456781540 488188220750624948 -8124948540165869675 991042732417510467 -3537722820298803264 -8985647798531929280 -4096616835394553760 -7588029985931939936 -88641583269359424 -6336046922582942656 1721881315730974502 3576215040364331658 -7723620219557070936 -9185285258362529544 9029390145063899820 8565252804497655316 -1316238464714240984 4920647248068577720 -3618038647321647886 -4055049283321657922 1581745648684381360 -3090873103780046576 -3025086108781212904 -9129117857438597656 -3605106238791775120 4875650305132950480 -2387370723944187610 8075036354795716170 -7977589873041773256 -1592931930440093528 -9069289897043355340 -4601988352796408692 -7489804729551180808 8959258957168702120 4347105080737727778 -6327965046909559474 -9200077408538155552 6426624983305788320 6103238058468362672 -1005699965790542256 1777729775926840416 -2737651675614293472 1030751500617852418 443384454507365902 -1875161517088737256 -8604624995207814072 
1 72 2628 64824 1215450 18474840 237093780 2641902120 26088783435 231900297200 1878392407320 14002561581840 96851050941060 625806790696080 3799541229226200 21784036380896880 118450697821126785 613156553427009240 3031718514166879020 -4085972164498019416 -8445464107925734954 -8889851789069617336 -7394246805905934276 1861328834488010552 4293302624230116499 2466756581024388128 7074429082239884368 -6433441533512602144 1629243532482349912 7526365016184953312 2587777863580895824 -5171670051937687520 6988577864765931303 -3130041981250695976 3897476288571050380 6533287024326737832 -8251735232704301090 4830371652515931784 -1678560532486028612 -4467124009426440 -12396269126158371 7164866415542026544 1708574809711117496 1955745671274653136 919166169533854420 319767895497318992 -8410049346133334024 7144250009858602160 6951185773110546079 -4058681129683048184 -8346268807936212476 4268373693535726200 7613129919017835794 6326142557090498776 637987270633717236 1126175491384342184 -6998773048781527491 -6007730316364017024 8901290937046731328 -84356861485197952 -4180973696879751712 6677740390897859968 6589098807628500544 253051885045557888 1974933200776532390 5551148241140864048 -2172471978416206888 7088986836930815184 -2328367091714836612 6236885712782818704 4920647248068577720 -8605449577572396176 6223255848815507554 2168206565493849632 3749952214178230992 659079110398184416 -2366006998383028488 6951619217887925472 3346512979096150352 8222163284229100832 5834792560284913222 -4536915158628922224 5932239042038856136 4339307111598762608 -4729982785444592732 9114772935468550192 1624968205917369384 -7862516910623480112 -3515411829885752334 8603367196914239808 -596710211623915744 5829914771681872576 -6513591243559316368 -7519291209349858624 -5741561433423018208 -8479213109037311680 -7448461608419459262 -7005077153912093360 -8880238671000830616 961880407500906928 
1 73 2701 67525 1282975 19757815 256851595 2898753715 28987537150 260887834350 2139280241670 16141841823510 112992892764570 738799683460650 4538340912686850 26322377293583730 144773075114710515 757929628541719755 3789648142708598775 -296324021789420641 -8741788129715155595 815104154924778685 -6579142650981155591 -4717813816493145039 -424511192263028540 2042245388761359588 9116674471001243956 2683232937488641812 4312476469970991724 -6607902587553606580 -4020124723972710756 -9191794775910398276 -2203216911144466973 -5333258892395162949 -1435782603824112569 5097504420502625263 -3154230812201675827 1676140840314255957 -2419692171772655 -6886816181199095 -19283085307357466 7145583330234669078 8854158139945786574 -7636840262489111906 -6717674092955257486 -6397906197457938494 3638788530118279098 -7663705533732670358 -712519760622124279 -4771200890305172463 5329274375468166677 -8849096004705658739 -1235966085687822945 5090176471402675831 5728163742036393067 6854339233420735251 -144433815360792240 -6152164131724809264 2749126805321922064 2664769943836724112 -1516203753043027600 5161536637854832368 -6696108628226218704 -6443056743180660816 -4468123542404128426 1083024698736735622 -1089447279679471266 5999539557251343918 3671172465536507306 -8538685895390225606 -3618038647321647886 6223255848815507554 -6000232376078536508 -3832025810584686876 -82073596406455884 577005513991728532 -1789001484391299956 5162617733496625516 8509130712592775868 -1715450076887674916 4119342483397238306 -417572675231683918 5514666366807172218 -8592770595303616790 5123990692961342094 -4207980445279659330 -2583012239362289946 8001214923723781558 4485803093838029224 -5357573782957282584 -5954283994581198328 -124369222899325752 -6637960466458642120 4289492397901050872 -1452069035521967336 8515461929150272600 1067000320730813338 -5938076833181280022 3628428569527440978 4590308977028347906 
1 74 2775 70300 1353275 21111090 277962685 3176716400 32164253550 293052087900 2432332329570 18574174153080 131567066917650 870366750378300 5408707663065150 31731084956648880 176504160071359395 934433788613079150 4724081931321677925 4427757909532257284 -4314030220182898311 -3498926065258119626 8368675357470276399 3650861540977131360 3226350348714102820 5268595737475462408 -4061473865232845252 -1378240927744203440 2934235542226788284 -3673667045326818296 -7693791769299529052 1561157528499624288 -642059382644842685 -5975318275040005634 -7411100878864118203 -2313596458361492940 -5467827270563168767 -3791686430248912810 -3794106122420685465 -3800992938601884560 -3820276023909242026 3325307306325427052 -6267278627438337990 4542625183782101720 -2175048909173155766 -8572955106631094260 -4934166576512815162 5848871963464066096 5136352202841941817 365151312536769354 5694425688004936031 -3154670316700722708 -4390636402388545653 699540069014130178 6427703811050523245 -5164701029238293120 -5309134844599085360 6985445097385656992 -8712172171001972560 -6047402227165248448 -7563605980208276048 -2402069342353443680 -9098177970579662384 2905509359949228416 -1562614182454900010 -479589483718164388 -1569036763397635654 4430502793853708264 8101675259390215570 -437010636000010036 -4055049283321657922 2168206565493849632 -3832025810584686876 -7664051621169373752 -7746125217575829636 -7169119703584101104 -8958121187975401060 -3795503454478775544 4713627258114000324 2998177181226325408 7117519664623563714 6699946989391879796 -6232130717510499602 3621842760895435224 8745833453856777318 4537853008577117988 1954840769214828042 -8490688380770942016 -4004885286932912792 9084285003819356240 3130001009238157912 3005631786338832160 -3632328680119809960 657163717781240912 -794905317740726424 7720556611409546176 8787556932140359514 2849480098959079492 6477908668486520470 -7378526428194683240 
1 75 2850 73150 1426425 22537515 300500200 3477216600 35641470150 328693558050 2761025887620 21335200040700 152902266958350 1023269017336650 6431976680401800 38163061637050680 214667221708410075 1149101010321489225 5873182941643167150 -8145803222534127182 5986910630992526123 2487984565734406497 -7590084150504868720 -3939222609527737360 -712872260813634540 4555723476661827868 494249611428982616 -883991316315220824 2050244225911567460 -1623422819415250836 9129529484994771728 -7756057060215155600 -8398116442859998285 4073309355809547697 -3337791523054570506 -5651387981416063446 7327528821730319403 3535842391481406593 -258263730939278872 -4059256669541163432 -7879532693450405458 -4554225387124978406 7625240059146235220 -6278878830781214676 -8453927739954370442 1419861227124086914 -3514305349388728248 2334566614075337848 7470918816917279665 7836070129454049019 -4916248256250566566 -8070918572951289274 5985189098369716689 6684729167383846867 -5334311095275181504 7947731949196076992 2638597104596991632 -8822701871726902992 911870030980676064 -5135532196184572384 5747605897316703184 3345536554963259504 -5752641415616402880 -2847132055667174464 -4409746238122074474 -4889335721840238862 -6458372485237874516 -2027869691384166252 6073805568006049318 5636794932006039282 1581745648684381360 3749952214178230992 -82073596406455884 -7746125217575829636 2954493638557892344 -4214626065026208760 5273996820707941796 1478493366229166252 6192120624343166576 9190297805569491984 -2138926603516495918 4561020385875383878 -1671110331635115724 1950732429260319500 -7750178190592454798 -3212325182015336810 -1257484412800508768 8698571280138100832 4693685993205188040 -4668773076685007336 -1538772067446849424 1466859718891982736 -2165468961227827224 -1508305243446586312 -2303210561187312736 5417346050222233440 -4241841091346958662 -1392360992387879170 5085547676098641300 -2292978752096041940 
1 76 2926 76076 1502501 24040016 324540216 3801756816 39443226966 368136785016 3129162672636 24464362713336 177366629671686 1200635647008336 7632612327410136 45795673964460816 260462895672870891 1409563905994360116 7282746847637527266 -863056374896599916 5123854256095926207 7611838821830332704 21754671325463984 -3917467938202273376 -4630340199015907916 -74616722354080048 419632889074902568 -464358427240318256 1585885798671249204 -37537020744001632 9091992464250770096 1335935404035614496 -7062181038824383789 -2988871683014836092 -6326663206069406598 6468692886224081572 -4650522365755150641 -1114679974273744048 -1372943705213022920 -5432200374754186352 5135011005504959806 580785618379981400 8206025677526216620 1927146846745001944 -6526780893209368498 -5106919666085281584 -8621225015474009832 -6286658401398671984 1184260415518607681 9020330544972656700 4104082288722090134 -3966836284229199140 2018352814140517549 8703081981524364416 3368770886249182912 -7130241238264291712 -4491644133667300080 5132398068315348544 6044268099296024608 908735903111452224 6656341800428155408 -8444865718318136704 4249236939775012032 1402104884107837568 -3007641354014236906 -7896977075854475768 4091394512617201332 2063524821233035080 8137330389239084398 -4672618752464427936 -3090873103780046576 659079110398184416 577005513991728532 -7169119703584101104 -4214626065026208760 -8429252130052417520 -3155255309344475724 -1676761943115309472 4515358681227857104 -4741087586912202528 -6880014190428698446 -2318993804553314568 -3990104136188430292 -2039371706928110792 8657194176188986026 5444868994173649216 4187384581373140448 -5560788212198310336 -867102218993122296 -5535875295678129632 -7074647363124979056 -5607787644232996320 -7773256605460823544 9165182224802141760 6861971663614829024 -6167426359872489152 8037476622490103802 6645115630102224632 -6716080767508685684 -9009059519604727624 
1 77 3003 79079 1581580 25621596 350161812 4151918628 43595145594 411731930610 3540894603246 28005257316582 205371886988268 1406007533996604 9038619861406740 54834293825867556 315297189498738447 1724861095493098563 9007607943130625829 8144551568234025913 -5178338249379599496 2433500572450733208 2455255243776197192 -1462212694426076184 -6092552893441984100 -6167169615796064148 -5747536726721161580 -6211895153961479836 -4626009355290230632 -4663546376034232264 4428446088216537832 5764381492252152328 -1297799546572231461 -4286671229587067553 7833409638053077465 -4144641549432392579 -8795163915187543220 8536900184248264348 7163956479035241428 1731756104281055076 6866767109786014882 7447552728165996282 -2793165668017338714 -866018821272336770 -7392799714481705268 5947024693142564764 -2674200322331445068 -8960858723730117052 -7776598308211509371 1243732236761147329 5347814525483237463 1380978241254038323 3399331055394555872 -6344331036790631328 -2975560150541448416 8340942684903811488 3849298551236511408 8981696619551859952 -3420779354861667056 -2512043451750214832 4144298348677940576 -4300567369640196128 -51330429865184096 1350774454242653472 -1656866899771583434 8892900098083492414 -5462449463008857870 -3398924641775822790 4738405747463261608 65786994998833672 -3025086108781212904 -2366006998383028488 -1789001484391299956 -8958121187975401060 5273996820707941796 -3155255309344475724 -6310510618688951448 -7987272561804260920 -3471913880576403816 -8213001467488606344 3353728415792246826 1034734611238932258 -2955369524949498034 -4994741231877608826 3662452944311377200 9107321938485026416 -5152037553851384752 7733918307659856528 6866816088666734232 1330940792988604600 -5743706570136374456 7095249859340180840 -678006746120642704 8487175478681499056 -3097596931413223536 9181720782423838928 -1227546668795608886 5417568961306615746 -1298511806202069938 8139172747902754054 
1 78 3081 82160 1663740 27285336 377447148 4529365776 48124511370 459856441980 4000751045226 32006008361808 237377895350076 1643385429346680 10682005290753420 65516299116620976 380813488615359423 2105674584108457986 -7333461546470467801 811090021763558112 -4367248227616041384 -1933747655165308176 521507588610889016 -940705105815187168 -7033257999257171268 5246316458656316200 -501220268064845380 -6713115422026325216 7107619296392995768 2444072920358763504 6872519008575301336 -5809843572882097952 -7107643119454329413 7052429724668154650 -3560904710988319501 -7705546260420712080 1946033898101296316 -7963809991359990952 -799853512324749524 931902591956305552 7798669701742320434 -3200521643801234900 -5993687311818573614 -6859706133090910384 4194238226136935964 -8305481154430050888 7467062596948055660 -1493796126782061392 9176349638715980853 -8026662198232423434 -2678847672749185971 -1297869431495147648 2101461623899408224 -4242869412891223104 -7218429563432671520 1122513121471139968 4971811672707651376 -4493235781450040288 -7914015136311707344 8020685485647629440 -6281760239383981600 7864416464685373888 7813086034820189792 9163860489062843264 7506993589291259830 -2046850386334799372 -7509299849343657242 7538519582590071584 -6169818743656218424 -6104031748657384752 -9129117857438597656 6951619217887925472 5162617733496625516 -3795503454478775544 1478493366229166252 -1676761943115309472 -7987272561804260920 2472198950101029776 -999714930475374040 -9212716397963980384 -5858987982171733558 -4824253370932801300 -7779622895882299334 5672379945949643456 -9111911183448530960 -4589244963504544 -5156626798814889296 2577291508844967232 -9002636476197850152 -7671695683209245552 5031341820363931608 -6320152394005439168 -6998159140126081872 1489016338555417184 -1608580592857806352 7573140189566032576 6345593520770423690 -6683581591632512180 -7982093397834582118 157079350068171936 
1 79 3160 85320 1749060 29034396 406481544 4935847320 53060358690 512916800670 4513667845896 36519676207704 273897571557780 1917283000904460 12599288291657880 78115587408278856 458929076023638279 2564603660132096265 -4768857886338371536 -3957767864574813424 -8325016092190854808 8187980326353388632 8709487914964277648 7768782809149090480 735524809891919212 5981841268548235412 5480621000483390032 -1232494421542935184 5875124874850060584 8319197795208824088 -3255027269925426192 -9064870842807524144 2274230111447698059 -9120084237593698907 5765755125127533208 -1939791135293178872 6242762808117444 -7957567228551873508 -8757420740876623032 -7825518148920317480 -26848447177997046 -3227370090979231946 -9221057402797805560 2365980537820835672 6560218763957771636 -1745262390472279252 5721800206475776408 4228004079693715016 -5042390355299855747 5377691520177272435 2698843847428086464 1400974415932938816 3502436039832347040 -740433373058876064 -7958862936491547584 -6836349815020407616 -1864538142312756240 -6357773923762796528 4174955013635047744 -6251103574426874432 5913880259898695584 -4668447349125482144 3144638685694707648 -6138244898952000704 1368748690339259126 -678101695995540246 -8187401545339197488 -648881962749125904 -6818700706405344328 5524011618646822536 -3605106238791775120 3346512979096150352 8509130712592775868 4713627258114000324 6192120624343166576 4515358681227857104 -3471913880576403816 -999714930475374040 -1999429860950748080 7234597814794823152 1375609832623089594 -3448643538309711706 7218477639517540576 -5555886488242367584 3778946402018653072 3774357157055148528 -1382269641759740768 1195021867085226464 -7807614609112623688 2967433781387682376 7998775601751613984 1678623207746174816 -5319535932379907056 -3830519593824489872 -5439100186682296224 2134040002883736352 8479633523654160042 1796051932021647862 -6186041465812934256 -6028962115744762320 
